"smurff","dead"
199.20200715925,200.744908773573
700.779235644499,707.163699790137
686.053457062402,703.274600276491
656.233102941266,670.581936644856
744.780453749001,767.456911496818
560.621543477755,628.119053607807
679.80523567996,724.274567779154
556.266416555565,570.026260303799
760.246810168028,808.133193508489
340.327980485503,352.081586931832
542.503666940431,546.547455594409
437.489542318524,447.338791297749
155.723938080482,195.591447649524
130.383500671014,174.57783466205
19.1035017794773,20.6658997319173
369.056106848642,392.991882620379
487.073445521436,488.618779497454
161.5444826358,179.246923227794
694.311702148523,704.371105165221
191.795284491498,264.878838574979
543.756909224205,579.458074705675
582.60975536122,622.191090142354
491.40837258799,511.704399672803
578.796912487131,608.803708527237
708.159715042682,749.974124738947
253.105413764017,313.174761808943
393.361842919658,396.00321114948
442.625666481967,444.739512471948
153.669523910034,162.482245219871
227.447455269412,237.750456028618
381.233832570998,382.307542270049
634.706929776268,640.75745408237
693.343361614482,715.208570238901
47.9287792611867,350.362386670895
94.6606512628496,205.343551221304
665.40808317256,674.517829681048
99.2306567598134,111.571844238788
137.089665172622,164.722964761313
449.458166574128,558.852020902093
686.50305289299,700.679803461768
618.268594161593,621.769559560344
61.8085354464129,136.438949681818
653.545087404549,703.257892174879
690.310529998395,701.404045023955
696.509903594705,698.198530294467
599.073531237588,600.721774180885
513.794729347048,515.365951022599
257.462285658577,296.656749673653
64.5964363365628,69.4456527214497
126.978196302895,171.21322180843
526.760613169621,528.607992138481
481.072363021784,483.960337266093
698.796160977567,799.108684064355
641.861377781724,642.674204040319
607.355865895774,616.486720202491
396.711464575026,427.132471381221
354.772204404697,369.382127013057
584.447793514468,658.661669338122
561.637226567871,575.490987290163
296.173195014203,304.670347760431
413.121124001453,441.757912294939
512.31225466565,526.742225708207
436.383362570247,436.84323224728
680.7669948227,683.443567861337
514.267801851733,548.720267902128
589.287157167131,590.092086092802
26.5296352646854,32.2415576595813
682.894988950608,699.55130743701
296.727176703513,323.024317971431
578.517121808138,591.336199120618
730.835005830973,808.576980091166
776.889658354688,838.699360016035
242.91719999794,260.807663209736
565.72144760564,589.254147291416
145.151886492333,165.657372020651
677.999097842014,698.327533931471
466.06534962726,481.06213225238
290.86696688115,294.510580384638
578.318084941013,697.638370502973
263.071757614845,753.263501843438
3.65252364031145,15.2998672742397
751.356272579626,756.347052900121
658.864492370191,662.075149842538
748.699543778218,758.671658784151
389.88778035486,391.248710819753
15.9636138982408,21.7217248049565
793.978864026722,814.532255144557
752.898373937234,814.79755630577
560.374810419045,587.210117855808
167.601949681994,176.530778299551
25.0718313703792,30.4487040326931
517.809030317934,548.298183009494
899.971605190434,907.004907954019
561.245045465102,562.451486863196
645.300287261605,669.357680530054
487.392845158,513.126978962449
351.596646356396,407.260143535212
753.941168537724,754.493783447891
752.646190561354,772.412311726715
726.589862872511,739.07628306374
844.14903411337,844.76501246891
21.2122098659165,35.0944557015318
726.988213595171,736.228742282838
221.475154572331,238.09843180608
589.347241020529,619.068309163675
416.428153760275,419.119130803039
775.530611256552,791.894397481345
531.58129286929,542.859891768545
694.336471968231,708.736066689249
516.700506890776,523.215245237574
268.291985760487,282.099469950655
768.931475192308,777.088716651313
7.33472787248415,17.4224142946769
256.351821108721,329.135246898513
283.518732943106,312.384207888972
588.993734929012,618.660295143723
682.908700901084,734.38510927558
779.082333051829,782.032896240707
513.820127166853,524.632931335131
668.584420705447,814.684367944952
345.028287251269,346.301551507786
40.7508334645536,49.9096995266154
76.4502198514529,578.904417508049
559.984145222232,615.07129455544
580.722580695908,583.599766945932
207.8676409123,237.880475657526
560.654131212046,564.392747411504
509.240438016467,510.978685992071
531.163140017074,541.183181819506
458.996630915441,516.102372584632
683.879740986507,903.760662199929
650.714402450249,674.275487459265
46.0789903288986,78.7316891062073
65.9199187625637,70.3074268796481
340.278783063404,540.969978518784
82.0495625464246,120.809300053865
267.049994570203,298.80193619756
45.2030512005337,70.6127870972268
95.8628247353082,98.8291429029778
511.689534778421,511.85286026774
493.886873169569,533.411284649977
656.88904967811,683.843425255734
629.32178732194,660.121547395829
484.395341978874,670.081480485387
496.489902991082,508.176858260529
362.418819501996,455.682797818677
565.683062980724,567.402325239498
237.273292307742,477.370540795149
464.4393882351,507.714379879879
626.832558199763,651.892869090661
359.41086916001,363.212717344053
249.6464450351,264.82925012405
215.381324405083,225.865821220446
340.384576063603,371.979954391718
261.962787160351,262.947240997339
332.35431964742,367.245562581345
464.015955720811,465.749126652954
277.675105800852,293.962993090507
82.9402474270492,93.2848258921877
768.558810429648,952.824024990201
363.401108182967,388.15665802639
679.392680822344,680.844050301006
79.2799949715845,369.235266095027
366.543729005381,410.473154775798
6.86149972840212,32.5419989922084
50.3056101083252,66.4935719729401
84.3076780629554,93.1764281112701
755.951052695513,914.640695952345
491.498513855315,493.235506291734
105.006037222469,113.060319035314
84.2874032151885,138.024953071028
303.433079983573,342.877646875568
35.2039933046326,397.569691063371
13.3672750107944,45.1300435313024
306.670223972038,310.177760114893
292.414302854333,509.507075747009
700.018770806026,804.949059960898
686.377676548257,697.89429527754
399.101531329419,400.58590517682
639.43046377224,640.292420729995
242.631291128016,248.732097623171
586.900479724398,706.012946870178
559.820071964568,560.40514143277
512.054130845703,581.689395563211
633.977464173367,646.422316491604
738.851795809343,821.564495836385
839.191393264817,841.15101721324
557.198424643371,696.389719186816
482.921072134512,490.024177722167
698.971581328195,773.71522942232
11.8512962339446,431.188763090642
556.26116179442,584.104688480496
8.79682917147875,42.3133774483576
540.869201070252,541.61329953419
276.361541593693,277.782183418749
498.257476877188,557.328304815572
172.841090166476,176.220436872914
583.407523680896,587.585289855255
48.6856086610388,52.2499775844626
573.749750611372,862.11834572698
50.6505762603992,59.1870815251023
442.435143125081,459.566400574055
586.240412838853,600.184084549313
289.637036694487,290.77924729744
753.069704826921,913.05445719976
74.8617323711514,89.4858859870583
175.244919768353,180.608982990496
356.6623164567,358.987742884085
677.071970409797,683.273543523392
75.2697798856534,124.024914951064
498.914883597288,521.022723810514
509.270816472789,509.702113402076
395.248473619098,401.331699225819
493.737670020899,518.030571416952
660.189886167945,662.832076258957
516.263706426602,541.266603473574
628.339057464984,648.910430110991
736.192705591598,745.257785348222
443.909882660034,446.006863885792
753.124892400578,820.973724850453
54.2767957740014,61.3488594349474
78.6466207966626,83.0009342953563
55.5591738358364,59.7137976558879
184.946155473337,192.214027832728
349.335795532216,364.524710302241
702.567330138991,853.964250229532
731.291710582106,745.743862804025
45.5321693946554,52.5332782780752
591.277763320599,900.069246054627
197.271917703633,198.782046709443
912.713746568832,925.6052847635
204.348978390942,205.276549435221
677.40105854922,701.874212478055
255.171315527244,258.726838436443
634.999350064289,650.110782649368
509.815978752637,525.822797991335
900.33700525587,916.398860135116
216.015353623404,216.111853923183
761.427537002877,769.650728745386
921.433440813168,925.523884719703
1.75454048212419,24.5952709768899
761.018180025741,933.648673376534
304.096120402644,309.90781147778
722.963661336573,792.179768051021
112.701012658887,130.599584430456
698.870066524483,823.010572300525
229.405123005856,238.193161853589
516.978927512886,660.926747162361
72.9387708604336,107.932227470446
73.7998410114087,91.8164124540053
341.294101025892,350.917209598236
269.2634362916,312.290684256703
580.183154037222,604.082191606984
915.396360024811,926.110231343191
639.105493022225,647.354821905494
615.526461228728,669.900413121097
756.877741409466,805.452789412113
688.732916354202,728.97377606295
625.305349567511,625.589799931273
556.045310970497,557.167863889597
463.185921077927,463.663769972045
567.987396189156,573.673107457813
578.199959684388,582.616161651909
504.778738565976,579.115711284336
224.345061020816,232.915025962982
667.572751903602,674.186059874017
485.198768652277,648.521339148283
402.687778754497,411.797359789023
784.89772611404,786.484110163525
414.172246565482,433.242016475648
557.338706767794,571.054166289978
592.53425298906,592.819077902241
444.392658905359,769.800736906007
479.986991128884,783.843349895906
340.286955690338,343.454012971371
57.3184600600332,58.9546577185392
42.1809762199409,310.132338375784
485.898924192516,487.091966295615
243.059729409059,249.033161452273
778.591945354744,785.347660409287
471.276557467412,507.8347441121
123.508931209799,161.426940490492
388.278739277415,388.631025945768
184.983487883512,196.466773928609
604.718871877917,607.60335358046
644.772337852046,687.303788537625
444.740754635866,459.637698945822
497.202776294672,499.183057780145
118.501461911321,118.845350548625
94.5190321753297,98.5596005744301
251.224743473767,257.580652328208
236.881073134486,265.366313282168
611.248710202053,644.010646063834
565.098698739829,579.41115000844
55.7607633187436,100.045740541071
537.244086483603,548.312104285229
72.8673032488594,73.7166006253101
415.557490649334,429.772143450798
16.0292181763798,627.483905361965
434.50728058781,434.721167390933
340.144581180134,340.211152913049
697.350890172878,862.996399784461
191.286524266084,195.808162976056
566.296779507829,570.226571029052
448.22933413228,473.371754094725
120.800069586569,122.272982832044
509.401582722529,512.811633808073
449.697928205277,452.443119681207
462.222994814523,474.617621819489
439.700146536317,458.403170517646
75.8955424226491,78.7858249493875
179.293411577554,183.532803174108
612.295597161079,624.48683241196
46.8057486552279,50.4589907606132
481.862422838109,521.674522242742
679.096171875864,696.551942056743
513.670850333059,547.346708598081
445.274460808593,452.221558343386
377.769792010157,379.745319701731
700.838644990465,727.481301972643
440.274742217967,470.266832335852
243.895051562933,253.097200360382
202.303057914974,208.611672153231
198.848548427652,199.759939800482
278.969543106112,280.372794505442
855.578257137768,856.26674064761
482.112679483369,684.1236485017
652.344048197614,752.696023747325
630.250073432299,637.469876617193
84.8427178068087,148.544097347185
306.14836269384,306.65765484795
432.055598198436,481.122873569606
580.211494668136,580.729602752486
515.873785647405,516.694467424881
482.372759749388,485.160304247402
193.142434686888,441.096292094095
468.15520740601,475.928626207169
466.505417434731,528.070483715041
282.073769431794,309.439235952217
509.804854354343,527.53907275945
677.75482588202,678.009332482703
650.291469959633,650.960798540153
607.620940107626,608.409406479448
410.502873291029,450.383693155833
628.511542670343,641.890336317942
198.620747680776,229.050131136086
562.848574956743,565.781031075865
483.339355389452,490.600086393068
0,108.215703709982
14.8444100506604,92.5913581205532
22.9268059786409,186.999036574969
0,372.237753181951
4.68175368010998,441.290379300714
0,611.339938128367
81.1441482312512,344.771840728819
0,348.795298671816
98.5311654956354,109.947054029908
0,140.12670615036
0,190.787220841972
152.876910125837,530.79431001097
0,109.119661038043
342.63877629186,555.892338361591
748.63251862675,789.873160297051
317.008491277229,508.345597232925
192.662936060689,363.009952292079
556.465699432883,791.674344306812
342.342329957755,444.605223907158
172.822781586556,174.274893646128
652.20790986287,658.662104890216
81.8757382369591,104.613928273786
174.150338001316,480.28044998087
773.074118615594,778.37942013517
806.465584821999,843.848719639005
116.971122145653,721.306746006943
0,117.611772595439
18.3562747836113,105.650572692743
607.005172030069,655.579831342446
212.384321415797,368.570539654
154.439628245309,665.9021603195
452.966081460938,624.67293821834
198.574081356974,200.905477192253
147.493444912108,163.120702451095
337.397826786619,358.835073284805
501.752093220362,653.86375192483
676.556605868507,715.411479715025
487.78049658387,491.221499898471
268.191491491233,278.051092989743
267.176597099434,268.023485178128
398.272413224448,438.838013688102
111.488705616878,114.077343603829
195.197694465518,235.00639926549
582.87258502515,654.173431940842
92.1983947283588,405.906344175572
821.498054996133,882.959720808547
663.325361934473,669.806241240352
544.662583790487,621.966040011495
295.274581498001,459.011377612129
311.570795321371,656.745645107934
173.583019000155,173.60153024178
0,300.783805604558
315.285314011853,342.961121045286
485.26471366547,626.600855425
144.304449575022,185.043693135725
294.795835893601,487.48012053105
665.247766008601,707.638109884923
606.334910483798,794.937820576131
284.387273965403,589.969399918802
353.148560967762,596.784993903944
225.719538373873,327.970064894762
224.317200001329,478.669066054747
6.13958666101098,112.759830359835
761.544802654069,820.844920024276
500.684522309108,629.158485889435
653.537851809123,662.270775848301
97.9433387317695,130.292819416616
224.620713785291,290.902834491804
653.680323932962,656.359149009921
622.472012607381,706.637451922055
178.790739658891,181.745169450529
350.822136684088,831.75016248622
143.545143962124,145.319782301784
757.377808398567,816.06764569506
660.035877774004,784.674369076267
193.429214705965,193.69707849063
151.095111264847,176.855945489369
756.744327032473,800.469736959785
17.5947624016553,458.128322739154
656.055965716559,665.460842879256
450.106678672135,463.459715444595
808.822837922722,828.890684001613
146.09303605929,206.083940207958
17.5030151959509,80.2471283182967
439.292898461223,721.304313165369
109.864440252772,241.730991935823
609.787098642141,620.338347930461
23.938568059355,103.011165844044
507.40349172987,614.313644349575
196.9037133948,197.42083001323
802.566993772935,802.827105719596
363.012044408044,363.319954051869
448.233813509345,483.186964921653
87.891201016726,216.055232211482
106.748859539395,305.117195062805
764.720319015762,766.40755939018
152.969234071597,157.608605369925
173.078726630161,176.00146234571
174.080768084852,502.780522081535
444.891216019168,507.199040923966
501.157132118475,831.996946035884
339.987971270457,501.042088262271
289.388899622485,485.899894841015
745.535079902038,761.331521530636
755.498989773449,820.440416010097
318.794321621535,503.723517253762
680.403670478147,826.083737372188
767.400701312115,844.286361149512
445.146916430444,616.063429964706
11.0702476613224,400.378864584025
469.627544031902,474.792403539643
487.392721291631,715.654170177644
0,89.7005290905945
116.143910652958,131.996953152586
586.879678257275,821.934316756204
501.919380105333,609.527887461707
726.732102853479,790.59565422684
328.127475895453,777.445814237697
14.6408850364387,101.244720087387
602.554521186976,665.482233259827
239.272394485772,748.508046079427
319.25483660074,614.303531790152
293.869364882354,483.637132303789
79.9604915134581,81.8142243521288
268.380729200318,464.520547069609
242.301141526084,275.771342966706
552.593906837283,707.229387383908
658.033683337384,668.792498211609
505.905747025041,526.397136488929
659.144653043639,662.733309708303
496.645680205198,522.280491514131
19.9319464378059,82.6030179318041
5.50651599280536,144.399504526984
483.430915145203,504.75815707026
233.434938769788,381.643640147289
152.705636583269,240.61315129837
21.5167314168066,194.33194081299
82.8462855889446,91.4545626828913
229.405385625083,774.239863330266
750.259666671976,889.333960540593
493.658970926423,512.013513116166
658.823778852588,714.501629050123
610.869332542715,630.358810588717
175.778917505173,652.951664116234
187.724527666578,234.97261736868
119.846907115774,670.844336736947
319.999835393392,607.143447978655
347.727061033177,347.738232824253
109.300295688678,141.599996456876
225.621078160591,281.26711843349
310.637812177651,499.076641730731
504.294884316856,619.580955125391
665.309063159814,665.604680321645
946.546150750081,948.522635871544
462.771425385028,586.418993438361
505.188488856889,523.659095991403
624.475253485143,888.316392086446
98.1392044294038,117.703462696169
812.152524158359,827.594589679735
714.456223518122,750.738080766052
349.963675969047,449.425371291116
552.113095493133,558.50354915834
339.814983567921,347.061778730713
203.914715285687,209.426503265277
535.920900248457,833.019048312213
661.21462984453,846.687065279344
16.1190570350736,95.2741503636353
344.012460464994,362.774004395586
205.86782792721,206.697676468641
100.830321569694,217.657706378493
172.025821182124,172.070683428552
177.182120882824,180.63854009076
156.922285500132,160.172184010968
492.589263444766,608.681860978017
195.050987560953,204.865948870778
93.8237164653083,118.521095962264
388.936223950703,456.221909126267
599.24033556995,706.937301801285
177.525370353095,187.735321147367
141.64506169613,163.570125372149
0,113.173031582497
607.111733530881,675.344425550662
294.473550939001,517.907597403973
666.630611367152,671.633466499159
324.185978951674,334.118420610903
459.076652750373,527.188005693257
309.841761616059,558.452290752903
502.681078803958,656.609994066646
198.558721508273,209.834657810628
206.06261250563,223.646557947155
359.14828577792,363.147628473816
79.1354215344391,79.4870917371009
675.087577860104,754.669912913349
454.126885307953,470.874787872657
593.068687504856,678.317370588658
652.145801321138,706.413199556759
491.009088496445,547.58900288376
494.316449216116,503.21291593276
343.306102837669,388.444665449439
810.935860073194,893.558642562944
175.664433698403,583.251771235373
95.9973453603326,119.579757195665
393.934601428453,588.249527382664
528.037362124771,822.997656984255
817.40878995508,955.469623453915
504.498734582681,996.187754511833
311.995881462935,722.765874137171
328.93760786159,584.087514395127
300.4013483827,597.800566649297
496.196482040919,665.390035703778
100.843766817823,151.035350699909
452.52500612475,588.70488361828
184.746859200299,318.441964858212
131.299542489927,157.543865617365
397.446248714812,484.60626270622
165.948028647341,626.207295890898
547.711177684832,622.486278645694
214.117675466463,675.633776776493
144.29513160831,165.932335326448
193.240580010746,198.274881349877
207.986051814631,493.994634954957
152.880457951687,184.892304625828
172.730726366301,172.942233619746
86.6266715931706,533.849178262055
0.463803889229894,246.593943854794
387.071290728636,491.808451637859
81.2458575768396,714.867955093272
677.236286150524,792.952064314857
360.662040323485,721.383665445959
96.4278189046308,133.44760378683
184.286091948859,589.703820370836
619.521655725315,653.931471565971
743.896466894075,829.857769275783
406.808392446954,722.76931344159
193.922851121053,329.849568565842
483.908003881574,546.787848820677
285.042416274548,657.923129730392
357.401145881042,764.82374774944
15.9870861712843,185.630513179582
587.93674931908,720.100919566816
280.217541994527,824.518101898953
306.447101157624,352.945685443003
232.640207750723,588.456778791966
543.194171292269,553.759983690688
525.428867338225,608.430991600966
338.869696847396,597.882833541138
527.173155011609,605.385875096312
